gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,AvgMonthlyCharge,NumServices,HasFamily,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_13-24m,TenureGroup_25-48m,TenureGroup_49-72m
0,0,0,0,-0.8295205827584317,1,0,0.3087056321119333,-0.6223612921376567,1,0.26362695946769854,0.8016045779412352,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
0,0,0,0,-0.055833672077855064,1,0,0.7590526191569525,0.19454141824207627,0,0.8537466168991656,0.369182623097476,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,0,1,0,-1.1145631287986442,1,1,0.8105683261621028,-0.8250428136047389,0,0.3209179119317245,0.369182623097476,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,1,1,1.369379058123207,1,0,-1.4876969250676457,-0.40108371901659645,0,-1.2641675191945814,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1
0,1,0,0,-0.7073594915983407,1,0,-0.3244390249513595,-0.6733405037299974,1,-0.3855602056781572,-0.06323933174628321,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,0,0,0,1.2879383306831464,1,1,1.3174164112127704,1.945349754746144,0,1.4381356034254713,1.2340265327849944,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,1,-0.9109613101984924,1,1,-1.4860351280674797,-0.9109640724330241,0,-1.2853659233045338,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
1,0,1,1,-1.0331224013585834,1,1,0.830509890164096,-0.7387686048043733,1,0.557707910179629,0.369182623097476,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0,0,-0.13727439951791576,0,0,-1.0124229830201346,-0.5640804279979058,0,-0.8387249168578986,-0.49566128659004244,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,1.002895784642934,1,0,-1.4660935640654862,-0.5107629228405335,0,-1.30033497787373,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,0.5549717837226001,1,0,0.6477122201458225,0.6901493571625088,0,0.7466099510405798,0.369182623097476,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0,0,0,0.8400143297628127,1,0,-1.4993295040688086,-0.575882192689339,0,-1.342802663993096,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,-0.62591876415828,1,0,0.5014740841312035,-0.3952821038505275,0,0.5896622698047785,1.2340265327849944,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0
0,0,1,1,0.22920887396235737,1,1,-1.481049737066981,-0.6782156252193559,0,-1.3094267100212653,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
1,0,0,0,-0.7073594915983407,1,0,-1.4943441130683104,-0.8729778316878875,0,-1.3124414704461231,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
0,0,0,0,-0.4223169455581282,0,1,-0.47898614596680894,-0.5225646875319667,0,-0.3705715804693705,-0.06323933174628321,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1,0,1,0,-0.748079855318371,1,1,0.677624566148813,-0.5047627733151692,1,0.5526826091787511,-0.06323933174628321,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,0,1,0,1.002895784642934,1,0,0.32698539911376057,0.9201624420925552,0,0.532364797373476,1.2340265327849944,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1,1,0,0,-0.8702409464784621,1,1,0.47820892612887816,-0.6421926686939156,0,0.3241952821496888,-0.49566128659004244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,1,1,-1.2774445836787656,1,0,-1.4760643460664828,-0.9983853686426505,0,-1.6028984060131897,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
1,0,1,1,-0.8295205827584317,1,0,-1.4527991880641573,-0.8917503583279056,0,-1.275728621369891,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
1,1,1,0,-1.1960038562387048,1,1,0.9917041991802098,-0.8840295776886502,1,0.35410128538861085,0.369182623097476,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1,0,0,1,0.14776814652229667,1,1,0.9950277931805424,0.5423074376073952,0,1.1749164420383778,0.369182623097476,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1,0,0,0,-0.6666391278783103,1,1,0.9800716201790471,-0.35297222594740774,1,0.9231346894826239,0.369182623097476,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1,0,1,1,1.3286586944031769,1,0,0.25552812810661757,1.0458567508996335,1,0.37459726353201495,1.2340265327849944,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1
1,0,0,0,-1.2367242199587352,1,0,0.3386179781149237,-0.9404133357284697,0,-0.2785677237708715,-0.49566128659004244,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0.3920903288424788,1,1,1.3440051632154282,0.934192203482745,1,1.4177889386590625,1.2340265327849944,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1,0,1,1,1.6137012404433893,1,0,1.5683477582378549,2.536739492339854,0,1.6701281740250258,1.6664484876287537,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,1.2064976032430856,1,0,-1.4926823160681442,-0.45426886793443877,0,-1.2842001631909288,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,-1.0738427650786138,1,1,0.830509890164096,-0.7635412809697557,0,0.6511129613916055,0.369182623097476,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,1,0,0.6364125111626608,1,1,-1.4860351280674797,-0.5502933197135211,0,-1.2434411224643438,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
1,0,0,0,0.10704778280226633,1,1,1.4686399382278874,0.768636607203854,0,1.728366344424076,1.6664484876287537,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
1,0,0,1,0.7992939660427822,1,0,-1.4993295040688086,-0.5977650909583144,0,-1.3622745029820063,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0,0,0,-1.2774445836787656,0,1,-1.3248408190513656,-0.996377965676444,0,-1.5283382335545068,-1.360505196277561,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,0,-1.0738427650786138,1,1,0.6011819041411709,-0.8043070027450243,1,0.218500092620347,-0.06323933174628321,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,1,0,1.5729808767233588,1,0,0.9451738831755587,1.8630682925049364,0,1.0251655970321585,2.098870442472513,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1
0,0,1,1,1.4100994218432374,1,0,0.6659919871476498,1.4625362523136207,0,0.7618205994895979,0.369182623097476,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,0,0,1.125056875803025,1,1,0.23226297010429173,0.922633091897117,0,0.41396030332449996,0.8016045779412352,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
1,0,1,1,-0.38159658183809786,0,1,-1.1437049460332582,-0.7079075416206067,0,-1.0094895609230687,-0.9280832414338016,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0.26992923768238775,0,0,-0.32942441595185784,-0.0404129662970936,0,-0.140617749013067,0.369182623097476,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0
1,0,1,1,-0.7073594915983407,1,1,-1.504314895069307,-0.9015888387996425,0,-1.4452773820929798,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
1,1,1,0,0.8400143297628127,1,1,1.2991366442109427,1.4127703062503056,1,1.3928910873908082,1.2340265327849944,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1,0,1,1,-0.3408762181180675,1,0,-1.3481059770536914,-0.7386583079380983,0,-1.137937893190626,-0.9280832414338016,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0
0,0,1,1,0.18848851024232702,1,0,-1.5093002860698053,-0.7057016042951051,0,-1.3466598029192087,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
0,0,1,1,-1.1145631287986442,1,1,0.6261088591436628,-0.8290355601638966,1,0.2714842444774327,-0.06323933174628321,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,1,1,0,0.7178532386027215,1,1,1.1927816362003112,1.2822891134468892,0,1.3986746818930982,0.8016045779412352,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1
0,0,0,0,0.880734693482843,1,1,0.9750862291785486,1.2254421085687142,0,1.0793460717806753,0.369182623097476,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1
0,0,0,0,-1.1960038562387048,1,1,0.32532360211359457,-0.9042800823367544,0,-0.02197694712276722,-0.49566128659004244,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,1.4508197855632678,1,0,1.4520219682262263,2.158840369108184,1,1.4723554406466621,1.6664484876287537,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1
1,0,0,0,-1.1145631287986442,1,0,-0.28621769394753876,-0.8787794468539565,0,-0.34438824231498366,-0.06323933174628321,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0.025607055362205634,1,0,-1.4760643460664828,-0.7030544795045033,0,-1.2714984410319985,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
0,0,0,0,0.35136996512244845,1,1,0.5247392421335293,0.43262823378345827,0,0.6105359967882406,1.2340265327849944,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
0,0,1,1,0.06632741908223598,0,0,-0.11671439993059413,-0.12798867811950493,0,-0.06995530613503433,0.8016045779412352,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0
0,0,1,1,-0.7888002190384014,1,1,-1.4727407520661506,-0.895081323689413,0,-1.3405917396397073,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,-0.5037576729981889,1,1,-1.5242564590713006,-0.8539847113153191,0,-1.3938099893695053,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
0,1,0,0,0.758573602322752,1,0,-1.5009913010689746,-0.5803381860868522,0,-1.326338780697298,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1
0,0,1,0,-1.1960038562387048,1,1,0.8886727851699104,-0.9001770389113215,1,0.054221910444897464,0.369182623097476,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,1,0.35136996512244845,1,0,-0.6501512369839195,-0.19474034158918171,0,-0.49908791986531165,-0.9280832414338016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.7888002190384014,1,0,-1.505976692069473,-0.9049639229076599,0,-1.3930296631271328,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
1,0,1,1,0.10704778280226633,1,0,-1.3065610520495383,-0.6503325774250163,0,-1.1996453121111927,-0.9280832414338016,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
1,0,1,0,-0.8295205827584317,1,0,0.534710024134526,-0.6250966544212786,1,0.2479964245820239,-0.06323933174628321,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,-1.1552834925186746,1,1,1.001674981181207,-0.8482933930155252,0,0.42694083848286235,0.8016045779412352,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0.43281069256250915,0,1,-0.5221928679711283,-0.09137011851617934,1,-0.38989899693262126,-0.06323933174628321,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,1,1,1,-0.8295205827584317,0,1,-1.1786026830367469,-0.8503449147282416,0,-1.0391277021730227,-0.9280832414338016,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,0,1.4508197855632678,1,1,1.3473287572157604,2.2131505460620318,1,1.5308256252599053,1.2340265327849944,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1,1,0,0,-0.30015585439803716,1,1,0.8039211381614382,0.0034851864803871853,1,0.9517486525394641,0.369182623097476,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,0,0,-1.0331224013585834,1,0,-1.479387940066815,-0.9503841724397367,0,-1.4072803711284587,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
1,1,1,0,1.369379058123207,1,1,1.5317882242341998,2.2979026581078013,1,1.7282916116869333,1.6664484876287537,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1
0,0,1,0,0.8400143297628127,1,0,1.5201556452330371,1.567185919035414,0,1.6053132311477394,1.6664484876287537,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1
1,1,0,0,1.247217966963116,1,1,1.4835961112293827,2.094824067922129,0,1.6643580522938903,1.6664484876287537,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,1,1,1.5322605130033284,1,1,1.6431286232453304,2.400324328130838,1,1.6289925301586476,2.098870442472513,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,1,1,0,-0.21871512695797646,0,0,-0.9393039150128251,-0.5520580695739223,1,-0.72842580249856,-0.9280832414338016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,-1.2774445836787656,1,0,0.19902703010096928,-0.9761495204015949,1,-0.7770011110862418,-0.9280832414338016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,-1.1145631287986442,1,0,-1.4893587220678117,-0.9590093873824478,0,-1.3377045325429298,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
0,1,1,0,0.18848851024232702,1,0,-1.5009913010689746,-0.6862672964574366,0,-1.3086681823662305,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1,0,0,0,-1.1960038562387048,0,1,-0.8179927340006982,-0.9496782724955762,1,-0.8650804356940265,-0.49566128659004244,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,1,-0.8295205827584317,1,1,0.3934572791204055,-0.6133831272228654,0,0.3149304086489055,-0.49566128659004244,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,0.22920887396235737,1,0,-1.5009913010689746,-0.6706933789393956,0,-1.2950987197093968,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.9516816739185228,1,1,0.682609957149311,-0.6626196483280599,0,0.6245662626260964,-0.06323933174628321,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,0,1,0,-0.7888002190384014,1,1,0.03617092408468901,-0.6093021431706875,0,0.17577723085045804,0.369182623097476,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,1,1,0,-0.13727439951791576,1,1,0.9867188081797118,0.16339358320599445,1,0.962627000609091,0.369182623097476,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
0,0,1,1,0.5956921474426305,1,0,-1.4860351280674797,-0.558808237789957,0,-1.242182846398518,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0
1,0,1,0,1.1657772395230555,1,0,1.1512367111961581,1.6149003433860123,0,1.2054907059222224,1.2340265327849944,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-0.6666391278783103,1,0,-1.4876969250676457,-0.8857281494292863,0,-1.404858490930625,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
0,0,1,1,0.35136996512244845,1,0,0.45494376812655235,0.3719870167054206,0,0.5032801547741543,1.2340265327849944,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,0,0,1,0.43281069256250915,1,1,-1.3181936310507012,-0.5352267677803455,0,-1.1392622487014301,-0.9280832414338016,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
0,0,1,1,0.14776814652229667,1,1,1.0831030341893466,0.5182186020129184,1,1.126553086930043,0.8016045779412352,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.0738427650786138,1,1,-0.3244390249513595,-0.8571833204372963,0,-0.34263250826964564,-0.49566128659004244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,1.0436161483629645,1,1,0.21065960910213194,0.8893896164018085,0,0.4517766388972987,1.2340265327849944,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,-0.5444780367182193,1,1,-0.10674361792959748,-0.5250573967097835,0,-0.1449602645518692,-0.06323933174628321,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1,0,1,0,-0.8702409464784621,1,1,-0.626886078981594,-0.7771077955215902,0,-0.5109878950614908,-0.9280832414338016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.26992923768238775,0,1,-0.8130073430001998,-0.2880514904578972,0,-0.600514724848876,-0.06323933174628321,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,-0.9924020376385531,1,1,0.7424346491552913,-0.6925321584618609,0,0.6622196049080392,-0.06323933174628321,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,1,-0.2594354906780068,1,1,-0.5072366949696331,-0.44897461835323504,0,-0.4000731899998361,-0.49566128659004244,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0,0,0.8400143297628127,1,1,0.3003966471111027,0.7590848985844322,0,0.4936474608266461,-0.49566128659004244,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,1,1,1.5322605130033284,1,1,-1.5142856770703037,-0.38908341996586804,0,-1.2894825688664064,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
1,0,0,0,-1.2774445836787656,0,1,-0.6468276429835875,-0.9873777413883976,1,-1.194046471322171,-0.49566128659004244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1,0,0,0,1.0843365120829946,1,0,-1.3215172250510334,-0.3409498675234243,0,-1.111292873318578,-0.9280832414338016,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
1,0,0,0,-1.2367242199587352,1,0,1.003336778181373,-0.9287880460230766,1,0.009294627040306666,0.369182623097476,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1,0,0,0,-1.0331224013585834,0,0,-0.9791870430168121,-0.8905370927988798,0,-0.8515612835449246,-0.49566128659004244,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,1,-0.8295205827584317,1,1,-0.6717545979860794,-0.795328837830233,1,-0.724752266649853,-0.9280832414338016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,1.0843365120829946,1,0,0.39844267012090406,0.9964658141816536,0,0.5445438064708065,1.2340265327849944,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1
1,0,1,1,1.1657772395230555,1,1,0.5396954151350245,1.188051470901463,0,0.6940623694899246,1.2340265327849944,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,1,1.6137012404433893,1,1,1.3556377422165908,2.320182625095367,0,1.4497586984787696,1.2340265327849944,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,1,-0.7888002190384014,1,0,-1.5275800530716328,-0.896515182950989,0,-1.3481999205028385,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
0,0,1,1,1.2879383306831464,1,0,-1.3248408190513656,-0.303448932989898,0,-1.1319024898815444,-0.9280832414338016,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1,0,1,0,-1.2774445836787656,0,1,-1.3730329320561832,-0.9970176875008395,1,-1.5520991676347464,-1.360505196277561,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,-0.9109613101984924,1,0,0.004596781081533054,-0.7049074668579246,0,0.10617567696830532,0.369182623097476,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
0,0,1,1,1.3286586944031769,1,0,-0.11339080593026184,0.701840824987667,0,-0.012604164870635242,0.369182623097476,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0,1.2064976032430856,1,0,1.6348196382444997,2.0330357634348304,0,1.648656018765735,2.098870442472513,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,1,0,0.9214550572028734,1,1,0.8438042661654253,1.1619331729675246,0,0.9412480123836933,2.098870442472513,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1
0,0,1,0,-0.30015585439803716,1,0,-0.3543513709543497,-0.40161314397471687,0,-0.20566724520461935,-0.06323933174628321,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,-1.2774445836787656,0,0,-1.1653083070354178,-0.9942602658439625,1,-1.449681348323369,-0.9280832414338016,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,-1.2774445836787656,1,1,-0.4972659129686364,-0.9853923977954462,0,-1.120305641417979,-0.49566128659004244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,1.0843365120829946,1,0,1.2077378092018058,1.657364636901917,1,1.3627939042225048,0.8016045779412352,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1,1,1,1,1.2879383306831464,1,1,-1.341458789053027,-0.3241185657298475,0,-1.1555247659910237,-0.9280832414338016,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
1,0,1,0,0.14776814652229667,1,1,1.0049985751815391,0.5104316432538978,0,1.1109191452146197,0.369182623097476,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0,0,0,-1.1960038562387048,1,1,-0.4690153639658123,-0.9406118700877648,1,-0.6967055407461219,-0.49566128659004244,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,0,1.1657772395230555,1,1,0.17077648109814536,0.8574035251820361,0,0.2978970291910251,0.8016045779412352,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,0,0,1,-0.2594354906780068,0,1,-0.8246399220013625,-0.5556978661609999,0,-0.6937012847129883,-0.49566128659004244,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0,-1.2774445836787656,1,1,-0.3111446489500306,-0.9829217479908845,1,-1.028539275314985,-0.49566128659004244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,1,1,0,-1.2774445836787656,1,1,0.85876043916692,-0.9673919492193537,1,-0.45172211695330716,0.369182623097476,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,1,1,1.4508197855632678,1,1,1.2791950802089493,2.1137730695481873,0,1.4238361119850635,1.2340265327849944,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1
